SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:21
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '372/124', ('r1c8', 'r1c10')),19:17:22
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '63', ('r2c1',)),19:17:22
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:22
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '3', ('r2c3',)),19:17:23
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '63/3', ('r3c1', 'r3c3')),19:17:23
SPSP-S-3,2,[2][args:441-7-372-124],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 21, ('r4c1',)),19:17:23
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '1170', ('r1c1',)),19:17:24
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:24
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '9*10', ('r1c4', 'r1c6')),19:17:25
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '1170', ('r2c1',)),19:17:25
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:26
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '90', ('r2c3',)),19:17:26
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '1170/90', ('r3c1', 'r3c3')),19:17:27
SPSP-S-3,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 13, ('r4c1',)),19:17:27
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '4/4', ('r1c1', 'r1c3')),19:17:27
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:28
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '4^4', ('r1c1', 'r1c3')),19:17:28
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '1', ('r2c1',)),19:17:29
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:29
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '256', ('r2c3',)),19:17:30
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '1+256', ('r3c1', 'r3c3')),19:17:30
SPSP-S-3,4,[4][args:4-4],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 257, ('r4c1',)),19:17:30
SPSP-S-3,2,[2][args:504-4-98-14],Skill,practice,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.649),True,True,504/4,None,19:17:30
SPSP-S-3,2,[2][args:504-4-98-14],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.941),True,True,/,None,19:17:30
SPSP-S-3,2,[2][args:504-4-98-14],Skill,practice,INCORRECT,Request,...,[2&1],HINT,False,True,None,18,19:17:30
SPSP-S-3,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.925),True,False,99,None,19:17:30
SPSP-S-3,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.942),True,False,/,None,19:17:31
SPSP-S-3,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.658),True,False,11*3,None,19:17:31
SPSP-S-3,3,[3][args:99-11-3],Skill,practice,INCORRECT,Request,...,[4&3],HINT,False,False,None,3,19:17:31
SPSP-S-3,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.667),True,False,13/1,None,19:17:31
SPSP-S-3,4,[4][args:1-13],Skill,practice,INCORRECT,Request,...,[6&5],HINT,False,False,None,26,19:17:31
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '240/5', ('r1c2', 'r1c4')),19:17:31
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:32
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '72/24', ('r1c8', 'r1c10')),19:17:32
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '48', ('r2c1',)),19:17:33
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:33
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '3', ('r2c3',)),19:17:33
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '48/3', ('r3c1', 'r3c3')),19:17:34
SPSP-S-3,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 16, ('r4c1',)),19:17:34
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '280', ('r1c1',)),19:17:35
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:35
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '7*8', ('r1c4', 'r1c6')),19:17:36
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '280', ('r2c1',)),19:17:37
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:37
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '56', ('r2c3',)),19:17:38
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '280/56', ('r3c1', 'r3c3')),19:17:38
SPSP-S-3,3,[3][args:280-7-8],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 5, ('r4c1',)),19:17:39
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '12/3', ('r1c1', 'r1c3')),19:17:40
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:41
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '12^3', ('r1c1', 'r1c3')),19:17:41
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '4', ('r2c1',)),19:17:42
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:43
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '1728', ('r2c3',)),19:17:43
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '4+1728', ('r3c1', 'r3c3')),19:17:44
SPSP-S-3,4,[4][args:3-12],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 1732, ('r4c1',)),19:17:45
SPSP-S-3,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.946),True,False,252/6,None,19:17:45
SPSP-S-3,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.895),True,False,/,None,19:17:45
SPSP-S-3,2,[2][args:252-6-84-12],Skill,practice,INCORRECT,Request,...,[2&1],HINT,False,False,None,6,19:17:45
SPSP-S-3,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.899),True,False,256,None,19:17:45
SPSP-S-3,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.975),True,False,/,None,19:17:45
SPSP-S-3,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.946),True,False,4*4,None,19:17:45
SPSP-S-3,3,[3][args:256-4-4],Skill,practice,INCORRECT,Request,...,[4&3],HINT,False,False,None,16,19:17:45
SPSP-S-3,4,[4][args:2-6],Skill,practice,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.946),True,False,6/2,None,19:17:45
SPSP-S-3,4,[4][args:2-6],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.662),True,False,+,None,19:17:45
SPSP-S-3,4,[4][args:2-6],Skill,practice,INCORRECT,Request,...,[5&4],HINT,False,False,None,39,19:17:45
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.888),True,False,8/2,None,19:17:45
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.917),True,False,+,None,19:17:45
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.601),True,False,8^2,None,19:17:46
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1 (v: 0.619),True,False,4,None,19:17:46
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.601),True,False,+,None,19:17:46
SPSP-S-3,4,[4][args:2-8],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3 (v: 0.631),True,False,64,None,19:17:46
SPSP-S-3,4,[4][args:2-8],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,False,None,68,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.883),True,False,12/4,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.911),True,False,+,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.984),True,False,12^4,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1 (v: 0.982),True,False,3,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.984),True,False,+,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3 (v: 0.980),True,False,20736,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.598),True,False,3+20736,None,19:17:46
SPSP-S-3,4,[4][args:4-12],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,False,None,20739,19:17:46
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.877),True,True,12/2,None,19:17:46
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.905),True,True,+,None,19:17:46
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.971),True,True,12^2,None,19:17:46
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c1)->r3c1 (v: 0.967),True,True,6,None,19:17:47
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.971),True,True,+,None,19:17:47
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('answer'&'r4c1')&('r3c3'&'r2c3')},Solve(?.v):(r2c3)->r3c3 (v: 0.961),True,True,144,None,19:17:47
SPSP-S-3,4,[4][args:2-12],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.982),True,True,6+144,None,19:17:47
SPSP-S-3,4,[4][args:2-12],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,True,None,150,19:17:47
SPSP-S-3,3,[3][args:312-3-4],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.848),True,False,312,None,19:17:47
SPSP-S-3,3,[3][args:312-3-4],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.813),True,False,/,None,19:17:47
SPSP-S-3,3,[3][args:312-3-4],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.869),True,False,3*4,None,19:17:47
SPSP-S-3,3,[3][args:312-3-4],Skill,posttest,INCORRECT,Request,...,[4&3],HINT,False,False,None,26,19:17:47
SPSP-S-3,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.846),True,False,840,None,19:17:47
SPSP-S-3,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.811),True,False,/,None,19:17:47
SPSP-S-3,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.866),True,False,2*10,None,19:17:47
SPSP-S-3,3,[3][args:840-2-10],Skill,posttest,INCORRECT,Request,...,[4&3],HINT,False,False,None,42,19:17:47
SPSP-S-3,2,[2][args:88-11-48-6],Skill,posttest,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.862),True,True,88/11,None,19:17:47
SPSP-S-3,2,[2][args:88-11-48-6],Skill,posttest,INCORRECT,Request,...,[4&3],HINT,False,True,None,1,19:17:47
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.843),True,True,495,None,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.807),True,True,/,None,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.863),True,True,9*5,None,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1 (v: 0.584),True,True,495,None,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,INCORRECT,Request,...,[2&1],HINT,False,True,None,11,19:17:48
SPSP-S-3,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r4c1'&'r3c3'&'r3c1')&('r2c3'&'r1c8'&'r1c10')&('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.858),True,False,110/5,None,19:17:48
SPSP-S-3,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.803),True,False,/,None,19:17:48
SPSP-S-3,2,[2][args:110-5-121-11],Skill,posttest,INCORRECT,Request,...,[2&1],HINT,False,False,None,2,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.840),True,True,495,None,19:17:48
SPSP-S-3,3,[3][args:495-9-5],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,True,None,11,19:17:48
SPSP-S-3,3,[3][args:693-7-3],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.839),True,False,693,None,19:17:48
SPSP-S-3,3,[3][args:693-7-3],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.800),True,False,/,None,19:17:48
SPSP-S-3,3,[3][args:693-7-3],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.857),True,False,7*3,None,19:17:48
SPSP-S-3,3,[3][args:693-7-3],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1 (v: 0.979),True,False,693,None,19:17:48
SPSP-S-3,3,[3][args:693-7-3],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.597),True,False,/,None,19:17:48
