SPSP-S-2,4,[4][args:3-12],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.966),True,False,12/3,None,19:17:21
SPSP-S-2,4,[4][args:3-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.685),True,False,+,None,19:17:21
SPSP-S-2,4,[4][args:3-12],Skill,practice,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.696),True,False,12^3,None,19:17:21
SPSP-S-2,4,[4][args:3-12],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.918),True,False,4,None,19:17:21
SPSP-S-2,4,[4][args:3-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.965),True,False,+,None,19:17:21
SPSP-S-2,4,[4][args:3-12],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,1732,19:17:21
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '504/4', ('r1c2', 'r1c4')),19:17:21
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:22
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '98/14', ('r1c8', 'r1c10')),19:17:22
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '126', ('r2c1',)),19:17:23
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:23
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '7', ('r2c3',)),19:17:23
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '126/7', ('r3c1', 'r3c3')),19:17:23
SPSP-S-2,2,[2][args:504-4-98-14],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 18, ('r4c1',)),19:17:24
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '308', ('r1c1',)),19:17:24
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:25
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '4*7', ('r1c4', 'r1c6')),19:17:25
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '308', ('r2c1',)),19:17:26
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:26
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '28', ('r2c3',)),19:17:27
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '308/28', ('r3c1', 'r3c3')),19:17:27
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 11, ('r4c1',)),19:17:28
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '8/4', ('r1c1', 'r1c3')),19:17:28
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:29
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '8^4', ('r1c1', 'r1c3')),19:17:29
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '2', ('r2c1',)),19:17:29
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:30
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '4096', ('r2c3',)),19:17:30
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '2+4096', ('r3c1', 'r3c3')),19:17:31
SPSP-S-2,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 4098, ('r4c1',)),19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.646),True,False,441/7,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.689),True,False,/,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3 (v: 0.646),True,False,372/124,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.894),True,False,63,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.689),True,False,/,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.733),True,False,3,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.689),True,False,63/3,None,19:17:31
SPSP-S-2,2,[2][args:441-7-372-124],Skill,practice,CORRECT,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer (v: 0.733),False,False,21,21,19:17:31
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.917),True,False,99,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.979),True,False,/,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.646),True,False,11*3,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r2c1)->r3c1 (v: 0.646),True,False,99,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.979),True,False,/,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.978),True,False,33,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.979),True,False,99/33,None,19:17:37
SPSP-S-2,3,[3][args:99-11-3],Skill,practice,CORRECT,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer (v: 0.978),False,False,3,3,19:17:37
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.954),True,False,13/1,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.931),True,False,+,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.937),True,False,13^1,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.903),True,False,13,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.953),True,False,+,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.960),True,False,13,None,19:17:45
SPSP-S-2,4,[4][args:1-13],Skill,practice,INCORRECT,Request,...,[2&1],HINT,False,False,None,26,19:17:45
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '88/11', ('r1c2', 'r1c4')),19:17:46
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:47
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '48/6', ('r1c8', 'r1c10')),19:17:48
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '8', ('r2c1',)),19:17:49
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:49
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '8', ('r2c3',)),19:17:50
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '8/8', ('r3c1', 'r3c3')),19:17:50
SPSP-S-2,2,[2][args:88-11-48-6],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 1, ('r4c1',)),19:17:51
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '495', ('r1c1',)),19:17:51
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:52
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '9*5', ('r1c4', 'r1c6')),19:17:53
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '495', ('r2c1',)),19:17:53
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:54
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '45', ('r2c3',)),19:17:54
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '495/45', ('r3c1', 'r3c3')),19:17:55
SPSP-S-2,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 11, ('r4c1',)),19:17:55
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '12/2', ('r1c1', 'r1c3')),19:17:56
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:57
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '12^2', ('r1c1', 'r1c3')),19:17:57
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '6', ('r2c1',)),19:17:58
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:58
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '144', ('r2c3',)),19:17:59
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '6+144', ('r3c1', 'r3c3')),19:17:59
SPSP-S-2,4,[4][args:2-12],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 150, ('r4c1',)),19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.932),True,False,252/6,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.915),True,False,/,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3 (v: 0.932),True,False,84/12,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.868),True,False,42,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.915),True,False,/,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.906),True,False,7,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.915),True,False,42/7,None,19:18:00
SPSP-S-2,2,[2][args:252-6-84-12],Skill,practice,CORRECT,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer (v: 0.906),False,False,6,6,19:18:00
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.885),True,True,1170,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.916),True,True,/,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.932),True,True,9*10,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r2c1)->r3c1 (v: 0.932),True,True,1170,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.916),True,True,/,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.925),True,True,90,None,19:18:07
SPSP-S-2,3,[3][args:1170-9-10],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,13,19:18:07
SPSP-S-2,4,[4][args:2-6],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.944),True,False,6/2,None,19:18:07
SPSP-S-2,4,[4][args:2-6],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.890),True,False,+,None,19:18:07
SPSP-S-2,4,[4][args:2-6],Skill,practice,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.900),True,False,6^2,None,19:18:07
SPSP-S-2,4,[4][args:2-6],Skill,practice,INCORRECT,Request,...,[2&1],HINT,False,False,None,39,19:18:07
SPSP-S-2,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.862),True,False,110/5,None,19:18:07
SPSP-S-2,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.828),True,False,/,None,19:18:07
SPSP-S-2,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3 (v: 0.862),True,False,121/11,None,19:18:07
SPSP-S-2,2,[2][args:110-5-121-11],Skill,posttest,INCORRECT,Request,...,[2&1],HINT,False,False,None,2,19:18:07
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')&('r2c3'&'r1c8'&'r1c10')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.930),True,True,4/4,None,19:18:07
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.840),True,True,+,None,19:18:07
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r2c3'&'r1c3'&'r1c1')&('r2c3'&'r1c1'&'r1c3')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3 (v: 0.854),True,True,4^4,None,19:18:07
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.824),True,True,1,None,19:18:08
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.929),True,True,+,None,19:18:08
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.807),True,True,256,None,19:18:08
SPSP-S-2,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.585),True,True,1+256,None,19:18:08
SPSP-S-2,4,[4][args:4-4],Skill,posttest,CORRECT,Request,...,{('r3c3'&'r2c3')&('answer'&'r4c1')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer (v: 0.807),False,True,257,257,19:18:08
