SPSP-S-7,3,[3][args:1170-9-10],Skill,practice,INCORRECT,Request,...,[4&3],HINT,False,False,None,13,19:17:20
SPSP-S-7,4,[4][args:3-9],Skill,practice,INCORRECT,Request,...,[9&9],HINT,False,True,None,732,19:17:21
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '180/12', ('r1c2', 'r1c4')),19:17:21
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:22
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '115/23', ('r1c8', 'r1c10')),19:17:22
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '15', ('r2c1',)),19:17:22
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:23
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '5', ('r2c3',)),19:17:23
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '15/5', ('r3c1', 'r3c3')),19:17:23
SPSP-S-7,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 3, ('r4c1',)),19:17:24
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '162', ('r1c1',)),19:17:24
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:25
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '6*3', ('r1c4', 'r1c6')),19:17:25
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '162', ('r2c1',)),19:17:26
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:26
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '18', ('r2c3',)),19:17:27
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '162/18', ('r3c1', 'r3c3')),19:17:27
SPSP-S-7,3,[3][args:162-6-3],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 9, ('r4c1',)),19:17:27
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '8/4', ('r1c1', 'r1c3')),19:17:28
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:28
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r2c3'&'r1c1'&'r1c1')&('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '8^4', ('r1c1', 'r1c3')),19:17:29
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '2', ('r2c1',)),19:17:29
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:30
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '4096', ('r2c3',)),19:17:30
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '2+4096', ('r3c1', 'r3c3')),19:17:30
SPSP-S-7,4,[4][args:4-8],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 4098, ('r4c1',)),19:17:31
SPSP-S-7,2,[2][args:441-7-372-124],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,21,19:17:31
SPSP-S-7,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.949),True,False,256,None,19:17:31
SPSP-S-7,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.938),True,False,/,None,19:17:31
SPSP-S-7,3,[3][args:256-4-4],Skill,practice,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.949),True,False,4*4,None,19:17:31
SPSP-S-7,3,[3][args:256-4-4],Skill,practice,INCORRECT,Request,...,[4&3],HINT,False,False,None,16,19:17:31
SPSP-S-7,4,[4][args:2-12],Skill,practice,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.965),True,False,2/12,None,19:17:31
SPSP-S-7,4,[4][args:2-12],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.672),True,False,+,None,19:17:31
SPSP-S-7,4,[4][args:2-12],Skill,practice,INCORRECT,Request,...,[5&4],HINT,False,False,None,150,19:17:31
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '126/3', ('r1c2', 'r1c4')),19:17:31
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:32
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '54/9', ('r1c8', 'r1c10')),19:17:33
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '42', ('r2c1',)),19:17:33
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:33
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '6', ('r2c3',)),19:17:34
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '42/6', ('r3c1', 'r3c3')),19:17:34
SPSP-S-7,2,[2][args:126-3-54-9],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 7, ('r4c1',)),19:17:35
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '495', ('r1c1',)),19:17:35
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:36
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '9*5', ('r1c4', 'r1c6')),19:17:37
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '495', ('r2c1',)),19:17:37
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:38
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '45', ('r2c3',)),19:17:39
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '495/45', ('r3c1', 'r3c3')),19:17:39
SPSP-S-7,3,[3][args:495-9-5],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 11, ('r4c1',)),19:17:40
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '13/1', ('r1c1', 'r1c3')),19:17:41
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:41
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r2c3'&'r1c1'&'r1c1')&('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '13^1', ('r1c1', 'r1c3')),19:17:42
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '13', ('r2c1',)),19:17:43
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:44
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '13', ('r2c3',)),19:17:44
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '13+13', ('r3c1', 'r3c3')),19:17:45
SPSP-S-7,4,[4][args:1-13],Skill,study,NA,Train,None,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 26, ('r4c1',)),19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.958),True,False,None,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.895),True,False,/,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3 (v: 0.950),True,False,112/8,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.714),True,False,None,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r3c2 (v: 0.691),True,False,/,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.735),True,False,14,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1 (v: 0.691),True,False,None,None,19:17:46
SPSP-S-7,2,[2][args:588-6-112-8],Skill,practice,INCORRECT,Request,...,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r4c1)->answer (v: 0.735),False,False,None,7,19:17:46
SPSP-S-7,3,[3][args:312-13-4],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,6,19:17:51
SPSP-S-7,4,[4][args:2-18],Skill,practice,INCORRECT,Request,...,[6&5],HINT,False,False,None,333,19:17:51
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.942),True,True,4/4,None,19:17:51
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.887),True,True,+,None,19:17:51
SPSP-S-7,4,[4][args:4-4],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,True,None,257,19:17:51
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.859),True,True,308,None,19:17:51
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.828),True,True,/,None,19:17:51
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.859),True,True,4*7,None,19:17:51
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,True,None,11,19:17:51
SPSP-S-7,3,[3][args:448-7-8],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.942),True,False,448,None,19:17:52
SPSP-S-7,3,[3][args:448-7-8],Skill,posttest,INCORRECT,Request,...,[9&8],HINT,False,False,None,8,19:17:52
SPSP-S-7,2,[2][args:150-5-90-9],Skill,posttest,INCORRECT,Request,...,[7&6],HINT,False,True,None,3,19:17:52
SPSP-S-7,2,[2][args:150-5-90-9],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.940),True,True,None,None,19:17:52
SPSP-S-7,2,[2][args:150-5-90-9],Skill,posttest,INCORRECT,Request,...,[11&11],HINT,False,True,None,3,19:17:52
SPSP-S-7,2,[2][args:360-6-135-9],Skill,posttest,INCORRECT,Request,...,[7&6],HINT,False,False,None,4,19:17:52
SPSP-S-7,2,[2][args:150-5-90-9],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.940),True,True,None,None,19:17:52
SPSP-S-7,2,[2][args:150-5-90-9],Skill,posttest,INCORRECT,Request,...,[11&11],HINT,False,True,None,3,19:17:52
SPSP-S-7,4,[4][args:2-8],Skill,posttest,INCORRECT,Request,...,[6&5],HINT,False,False,None,68,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.863),True,True,308,None,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.818),True,True,/,None,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.863),True,True,4*7,None,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,True,None,11,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.855),True,True,308,None,19:17:52
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.815),True,True,/,None,19:17:53
SPSP-S-7,3,[3][args:308-4-7],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,True,None,11,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.938),True,False,1/8,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.872),True,False,+,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r2c3'&'r1c1'&'r1c1')&('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c1)->r2c3 (v: 0.535),True,False,1^1,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.874),True,False,0,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r3c2 (v: 0.591),True,False,+,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,NA,Request,...,{('r3c3'&'r2c3')&('r3c1'&'r2c1')&('answer'&'r4c1')},Solve(?.v):(r2c3)->r3c3 (v: 0.848),True,False,1,None,19:17:53
SPSP-S-7,4,[4][args:1-8],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,False,None,16,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.937),True,True,4/4,None,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,True,None,257,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.937),True,True,4/4,None,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},+:()->r2c2 (v: 0.866),True,True,+,None,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,NA,Request,...,{('r2c3'&'r1c1'&'r1c1')&('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c1)->r2c3 (v: 0.988),True,True,4^4,None,19:17:53
SPSP-S-7,4,[4][args:4-4],Skill,posttest,INCORRECT,Request,...,[4&3],HINT,False,True,None,257,19:17:53
SPSP-S-7,2,[2][args:110-5-121-11],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.936),True,False,None,None,19:17:53
SPSP-S-7,2,[2][args:110-5-121-11],Skill,posttest,INCORRECT,Request,...,[11&11],HINT,False,False,None,2,19:17:53
SPSP-S-7,3,[3][args:312-3-4],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,False,None,26,19:17:53
SPSP-S-7,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r3c1'&'r2c1')&('r2c1'&'r1c1')},StrToFloat(?.v):(r1c1)->r2c1 (v: 0.839),True,False,840,None,19:17:53
SPSP-S-7,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r3c2'&)&('r2c2'&)},/:()->r2c2 (v: 0.803),True,False,/,None,19:17:54
SPSP-S-7,3,[3][args:840-2-10],Skill,posttest,NA,Request,...,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3 (v: 0.839),True,False,2*10,None,19:17:54
SPSP-S-7,3,[3][args:840-2-10],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,False,None,42,19:17:54
SPSP-S-7,2,[2][args:288-12-18-9],Skill,posttest,NA,Request,...,{('r4c1'&'r3c1'&'r3c3')&('r2c1'&'r1c1'&'r1c3')&('r2c1'&'r1c3'&'r1c1')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c1&r1c3)->r2c1 (v: 0.935),True,False,None,None,19:17:54
SPSP-S-7,2,[2][args:288-12-18-9],Skill,posttest,INCORRECT,Request,...,[11&11],HINT,False,False,None,12,19:17:54
